accuracy,loss,val_accuracy,val_loss
0.9252302646636963,0.19403870403766632,0.9278499484062195,0.19840209186077118
0.9093371629714966,0.2312476634979248,0.9292929172515869,0.21438999474048615
0.9059057235717773,0.23890195786952972,0.9365079402923584,0.1877899318933487
0.9333574175834656,0.18406613171100616,0.9307359457015991,0.21272103488445282
0.9353440403938293,0.18717768788337708,0.9264069199562073,0.1874256283044815
0.925952672958374,0.2072957456111908,0.9321789145469666,0.1918063908815384
0.9355246424674988,0.18544089794158936,0.9379509091377258,0.17297765612602234
0.9385948777198792,0.17424185574054718,0.939393937587738,0.1739446520805359
0.9295647740364075,0.18852880597114563,0.9307359457015991,0.18739724159240723
0.9375112652778625,0.17974793910980225,0.9408369660377502,0.18343468010425568
0.934802234172821,0.19176439940929413,0.9379509091377258,0.18059545755386353
0.9326350092887878,0.2006581574678421,0.9321789145469666,0.2048482745885849
0.9331768155097961,0.18864905834197998,0.9321789145469666,0.1900680512189865
0.9373306632041931,0.1891317367553711,0.9292929172515869,0.20693562924861908
0.9326350092887878,0.19058752059936523,0.9264069199562073,0.18646396696567535
0.9342604279518127,0.18562081456184387,0.9321789145469666,0.17616797983646393
0.9357052445411682,0.17717671394348145,0.9379509091377258,0.17229968309402466
0.9208958148956299,0.20384104549884796,0.9090909361839294,0.22748740017414093
0.9207152128219604,0.2134241908788681,0.9264069199562073,0.19475939869880676
0.9252302646636963,0.20542140305042267,0.9307359457015991,0.17832154035568237
0.9319126009941101,0.19204245507717133,0.9350649118423462,0.1972261518239975
0.9273974895477295,0.1997094303369522,0.9235209226608276,0.21852029860019684
0.9394979476928711,0.17468981444835663,0.9336219429969788,0.18578332662582397
0.9431099891662598,0.16158795356750488,0.9350649118423462,0.1750185638666153
0.9243272542953491,0.20021945238113403,0.9148629307746887,0.1939898282289505
0.928842306137085,0.19909405708312988,0.9163058996200562,0.20708100497722626
0.9295647740364075,0.1899462342262268,0.9350649118423462,0.17564240097999573
0.9319126009941101,0.1853804886341095,0.9235209226608276,0.18058733642101288
0.9068087339401245,0.23516659438610077,0.9191918969154358,0.2068476527929306
0.9013906717300415,0.24922719597816467,0.9220778942108154,0.21223661303520203
0.9201734066009521,0.21249651908874512,0.9177489280700684,0.22419960796833038
0.9268556833267212,0.20455339550971985,0.9220778942108154,0.20825475454330444
0.9190897345542908,0.21174491941928864,0.9177489280700684,0.20155556499958038
0.9257720708847046,0.20596729218959808,0.9134199023246765,0.20766682922840118
0.924688458442688,0.2044067084789276,0.9350649118423462,0.1888735294342041
0.9255914688110352,0.1949341893196106,0.9408369660377502,0.17102967202663422
0.933538019657135,0.1848672330379486,0.9408369660377502,0.16276122629642487
0.9268556833267212,0.18915288150310516,0.9090909361839294,0.25104519724845886
0.9270362854003906,0.19830074906349182,0.9307359457015991,0.20039790868759155
0.9360664486885071,0.17718425393104553,0.9408369660377502,0.17920012772083282
0.9324544072151184,0.19017712771892548,0.9321789145469666,0.1867430955171585
0.9342604279518127,0.18658702075481415,0.9177489280700684,0.20665612816810608
0.9154776930809021,0.2217673659324646,0.9148629307746887,0.2364165484905243
0.9212570190429688,0.20891954004764557,0.9321789145469666,0.1918969601392746
0.9324544072151184,0.1867094188928604,0.9336219429969788,0.19707997143268585
0.9295647740364075,0.19940310716629028,0.9235209226608276,0.2043636441230774
0.9357052445411682,0.17214186489582062,0.9321789145469666,0.17291653156280518
0.9306483864784241,0.1934036910533905,0.9235209226608276,0.18392403423786163
0.9366082549095154,0.18501697480678558,0.9292929172515869,0.17961613833904266
0.9378724694252014,0.16411541402339935,0.9235209226608276,0.2255210280418396
0.9275780916213989,0.20574498176574707,0.9408369660377502,0.16777071356773376
0.9369694590568542,0.1708134561777115,0.9494949579238892,0.1841771900653839
0.9380530714988708,0.17522484064102173,0.948051929473877,0.17182211577892303
0.9425681829452515,0.16850969195365906,0.9451659321784973,0.16570879518985748
0.9481669068336487,0.15611129999160767,0.939393937587738,0.15784557163715363
0.9402203559875488,0.16549988090991974,0.9422799348831177,0.17730148136615753
0.9409427642822266,0.15305820107460022,0.939393937587738,0.16638429462909698
0.9431099891662598,0.15118736028671265,0.9437229633331299,0.16348184645175934
0.9458190202713013,0.15960262715816498,0.9451659321784973,0.15447498857975006
0.9427487850189209,0.1665463000535965,0.9408369660377502,0.1730954647064209
0.9394979476928711,0.17276136577129364,0.9379509091377258,0.16070392727851868
0.9458190202713013,0.15495434403419495,0.948051929473877,0.1473880410194397
0.9474444389343262,0.15090589225292206,0.9408369660377502,0.15634165704250336
0.9353440403938293,0.17568090558052063,0.9379509091377258,0.15617522597312927
0.9375112652778625,0.18003462255001068,0.9249639511108398,0.20906962454319
0.9313707947731018,0.1861460953950882,0.9191918969154358,0.2413678914308548
0.9375112652778625,0.1737549901008606,0.9451659321784973,0.16451971232891083
0.9405815601348877,0.16572749614715576,0.9466089606285095,0.16035781800746918
0.934802234172821,0.17684514820575714,0.9350649118423462,0.16952218115329742
0.9369694590568542,0.17859598994255066,0.9264069199562073,0.18911749124526978
0.9382336735725403,0.17295072972774506,0.9437229633331299,0.15209715068340302
0.9429293870925903,0.16461209952831268,0.9437229633331299,0.16641457378864288
0.9389561414718628,0.16710509359836578,0.9437229633331299,0.15276406705379486
0.9333574175834656,0.17484164237976074,0.9437229633331299,0.15568113327026367
0.9360664486885071,0.17913955450057983,0.9408369660377502,0.17243146896362305
0.9416651725769043,0.16445127129554749,0.9422799348831177,0.15767629444599152
0.9367888569831848,0.1793312430381775,0.9321789145469666,0.17153993248939514
0.9456384181976318,0.15306627750396729,0.9509379267692566,0.15116676688194275
0.9450966119766235,0.15356816351413727,0.9292929172515869,0.20404666662216187
0.9429293870925903,0.15482757985591888,0.9350649118423462,0.17362527549266815
0.9400397539138794,0.16118459403514862,0.9321789145469666,0.17845964431762695
0.9326350092887878,0.18180830776691437,0.9292929172515869,0.18669581413269043
0.9295647740364075,0.18013842403888702,0.9191918969154358,0.18150095641613007
0.9441936016082764,0.1548556685447693,0.9408369660377502,0.16813817620277405
0.9324544072151184,0.17991013824939728,0.9264069199562073,0.21713246405124664
0.9299259781837463,0.1907784789800644,0.9292929172515869,0.1924339383840561
0.9338992238044739,0.18090137839317322,0.9235209226608276,0.20755678415298462
0.9351634383201599,0.1733177900314331,0.939393937587738,0.16851240396499634
0.9440129995346069,0.16429519653320312,0.939393937587738,0.17234013974666595
0.9380530714988708,0.16437022387981415,0.9350649118423462,0.17979496717453003
0.9367888569831848,0.170627161860466,0.9466089606285095,0.15193592011928558
0.9369694590568542,0.17669543623924255,0.9264069199562073,0.1793917417526245
0.9346216320991516,0.17338961362838745,0.9336219429969788,0.20442765951156616
0.9380530714988708,0.1663912683725357,0.9365079402923584,0.15756046772003174
0.9459996223449707,0.14884307980537415,0.9365079402923584,0.15743321180343628
0.9418457746505737,0.15842993557453156,0.939393937587738,0.16967682540416718
0.9449160099029541,0.15169107913970947,0.9466089606285095,0.16651470959186554
0.9391367435455322,0.16707688570022583,0.9350649118423462,0.15833118557929993
0.9360664486885071,0.17154093086719513,0.9336219429969788,0.16669702529907227
0.9382336735725403,0.1676628440618515,0.9408369660377502,0.1740557849407196
0.9418457746505737,0.17669713497161865,0.9264069199562073,0.18062011897563934
0.9483475089073181,0.1521848440170288,0.9365079402923584,0.1533643901348114
0.9441936016082764,0.15294641256332397,0.9408369660377502,0.16169488430023193
0.9454578161239624,0.15075407922267914,0.9422799348831177,0.1571338027715683
0.9497923254966736,0.14251135289669037,0.9451659321784973,0.15220840275287628
0.946541428565979,0.157088503241539,0.9336219429969788,0.16599664092063904
0.9470832347869873,0.15856847167015076,0.9292929172515869,0.18570545315742493
0.9438323974609375,0.14730282127857208,0.9494949579238892,0.15175282955169678
0.9458190202713013,0.15212860703468323,0.9538239240646362,0.1389787793159485
0.9456384181976318,0.1531207114458084,0.948051929473877,0.15951520204544067
0.9450966119766235,0.15151013433933258,0.9437229633331299,0.14393965899944305
0.9458190202713013,0.1454978883266449,0.9509379267692566,0.16314134001731873
0.945277214050293,0.159783735871315,0.939393937587738,0.17529888451099396
0.9474444389343262,0.14941638708114624,0.9365079402923584,0.15849727392196655
0.9413039684295654,0.1588078737258911,0.9076479077339172,0.23624591529369354
0.9326350092887878,0.18447037041187286,0.9408369660377502,0.16513323783874512
0.9445548057556152,0.14945052564144135,0.9350649118423462,0.17661191523075104
0.948708713054657,0.147902250289917,0.9350649118423462,0.16499479115009308
0.9459996223449707,0.14675159752368927,0.9379509091377258,0.15295149385929108
0.9483475089073181,0.143854022026062,0.9466089606285095,0.15848025679588318
0.9469026327133179,0.15667025744915009,0.9336219429969788,0.19069112837314606
0.9454578161239624,0.1529889702796936,0.9466089606285095,0.14834849536418915
0.9420263767242432,0.15155623853206635,0.9422799348831177,0.14419807493686676
0.9427487850189209,0.15612713992595673,0.9523809552192688,0.14928598701953888
0.9515983462333679,0.1459420919418335,0.939393937587738,0.17236270010471344
0.9454578161239624,0.14683827757835388,0.9422799348831177,0.18130886554718018
0.9420263767242432,0.16425801813602448,0.920634925365448,0.20385512709617615
0.9391367435455322,0.17758969962596893,0.9379509091377258,0.17570851743221283
0.9384142756462097,0.1681799590587616,0.9379509091377258,0.17312531173229218
0.9441936016082764,0.15065987408161163,0.9437229633331299,0.15807819366455078
0.9481669068336487,0.1511598527431488,0.9379509091377258,0.17854571342468262
0.9429293870925903,0.15740925073623657,0.9422799348831177,0.16669809818267822
0.9373306632041931,0.16961270570755005,0.9422799348831177,0.15516754984855652
0.9382336735725403,0.16341181099414825,0.9235209226608276,0.20095005631446838
0.9434711933135986,0.1617787629365921,0.9408369660377502,0.15955966711044312
0.9469026327133179,0.1444685012102127,0.9437229633331299,0.15450496971607208
0.9479862451553345,0.13820581138134003,0.9509379267692566,0.14556263387203217
0.9490699172019958,0.14264145493507385,0.9466089606285095,0.13754725456237793
0.9506953358650208,0.1304740458726883,0.9466089606285095,0.16877411305904388
0.9490699172019958,0.13730573654174805,0.9509379267692566,0.14838121831417084
0.9438323974609375,0.1537068635225296,0.9422799348831177,0.16267935931682587
0.9438323974609375,0.1537056267261505,0.9365079402923584,0.16737045347690582
0.9449160099029541,0.15232568979263306,0.9307359457015991,0.20131810009479523
0.9449160099029541,0.1505855768918991,0.9451659321784973,0.15125657618045807
0.9445548057556152,0.15066121518611908,0.9451659321784973,0.15809227526187897
0.9463608264923096,0.15424548089504242,0.948051929473877,0.15057969093322754
0.9543073773384094,0.1398726850748062,0.9437229633331299,0.1413058489561081
0.9456384181976318,0.14541937410831451,0.9451659321784973,0.15319094061851501
0.9503341317176819,0.13559506833553314,0.939393937587738,0.17939652502536774
0.9481669068336487,0.1457793414592743,0.9494949579238892,0.14710140228271484
0.9510565400123596,0.14143934845924377,0.9350649118423462,0.17553812265396118
0.9515983462333679,0.1368456482887268,0.9365079402923584,0.16118569672107697
0.9404009580612183,0.1639910638332367,0.9422799348831177,0.17326900362968445
0.9434711933135986,0.15266844630241394,0.9235209226608276,0.15700682997703552
0.9469026327133179,0.14844490587711334,0.9321789145469666,0.1789378523826599
0.937691867351532,0.155466690659523,0.9350649118423462,0.17693115770816803
0.9501535296440125,0.14270083606243134,0.9350649118423462,0.16951702535152435
0.9450966119766235,0.15866054594516754,0.9451659321784973,0.15339475870132446
0.9474444389343262,0.14617320895195007,0.939393937587738,0.15698157250881195
0.9463608264923096,0.15566661953926086,0.939393937587738,0.163971945643425
0.9472638368606567,0.1505146622657776,0.9365079402923584,0.15519574284553528
0.9422069787979126,0.15498872101306915,0.9466089606285095,0.16595494747161865
0.9454578161239624,0.1572321355342865,0.9437229633331299,0.16100409626960754
0.9422069787979126,0.1532401740550995,0.9408369660377502,0.15481506288051605
0.9387755393981934,0.17031769454479218,0.9379509091377258,0.17299708724021912
0.9443742036819458,0.1610945761203766,0.9350649118423462,0.16639752686023712
0.949972927570343,0.1336827427148819,0.9408369660377502,0.19580157101154327
0.9479862451553345,0.1523415893316269,0.939393937587738,0.14685648679733276
0.9496117234230042,0.14397881925106049,0.9422799348831177,0.15011046826839447
0.9488893151283264,0.14679773151874542,0.9422799348831177,0.15435752272605896
0.9497923254966736,0.1427043080329895,0.9451659321784973,0.13919895887374878
0.9501535296440125,0.14127853512763977,0.9047619104385376,0.22003339231014252
0.9404009580612183,0.1597791165113449,0.9523809552192688,0.14142994582653046
0.9492505192756653,0.14071284234523773,0.948051929473877,0.1439647525548935
0.9496117234230042,0.14146819710731506,0.9552669525146484,0.14530058205127716
0.9474444389343262,0.14655716717243195,0.948051929473877,0.15373831987380981
0.946541428565979,0.14658403396606445,0.9422799348831177,0.15274891257286072
0.9505147337913513,0.13824976980686188,0.948051929473877,0.12613120675086975
0.9459996223449707,0.1385091245174408,0.9422799348831177,0.14036163687705994
0.9561133980751038,0.12697455286979675,0.9610389471054077,0.12892454862594604
0.9562940001487732,0.13062001764774323,0.9523809552192688,0.14845164120197296
0.955390989780426,0.12387481331825256,0.9523809552192688,0.13022005558013916
0.9559327960014343,0.11918726563453674,0.9509379267692566,0.1414204090833664
0.9546685814857483,0.12798281013965607,0.939393937587738,0.15978728234767914
0.9418457746505737,0.1522771716117859,0.9278499484062195,0.17752955853939056
0.948708713054657,0.13705800473690033,0.9408369660377502,0.1685359925031662
0.9526819586753845,0.12374309450387955,0.9538239240646362,0.12852831184864044
0.9525013566017151,0.1299920380115509,0.9451659321784973,0.15321588516235352
0.9526819586753845,0.12597879767417908,0.9408369660377502,0.15924952924251556
0.9469026327133179,0.14036399126052856,0.9581529498100281,0.12054397910833359
0.9505147337913513,0.13108214735984802,0.9466089606285095,0.15126287937164307
0.9479862451553345,0.1411052793264389,0.9451659321784973,0.1551649272441864
0.9546685814857483,0.12711356580257416,0.9552669525146484,0.13234269618988037
0.9543073773384094,0.12301915138959885,0.9552669525146484,0.13466912508010864
0.9573776125907898,0.12046962231397629,0.9451659321784973,0.13987143337726593
